a_alias	b_alias
Q99683	B7Z1I1
Q99666	P62826
P32241	Q5JWF2
P12931	P35968
P36578	Q99558
P05120	P00749
A4D214	O15525
P18146	P08047
P15509	XP_005273549
Q13163	Q99759
Q9Y3C5	O95208
P51149	Q96NA2
P54920	Q9NQC3
P15622-3	Q7Z7J5
B2R5T5	Q9Y6D5
Q9H0M0	P54259
O95243	N0E4C7
P62917	Q99558
P51116	Q9Y2J4-2
P35372	P09471
XP_005268935	Q6FIF1
Q96NW7	O43707
Q7L523	Q9HB90
Q16543	O14920
O14641	Q9BQY4
P25054	P14923
P22695	Q9NQC3
P26358	Q9Y6K1-3
Q12933	XP_005273549
P08579	P09661
P45985	P53779-4
P84022	Q96S59
XP_005251628	P12757-5
P02792	O15198
P36957	Q05516
P12814-2	Q9UBF9
P22607	P02008
Q12933	Q9UHB7
Q12959-4	O14936
Q01844	Q9NQA5
P46109	P28906
P16333	Q13444
B7Z7N2	NP_113619
P24522	F1D8Q5
P20338	Q6WKZ4-2
P10916	Q6UWE0
P40425	P37198
G4XH65	P29375-2
Q9BSR8	Q9GZM5
P31947	O00444
O14775-3	B1APZ0
XP_005248000	Q12972
Q56A76	Q8NFD5-3
Q08881	P19174-2
Q8IVD9	P63279
Q14511-2	P84022-4
Q99750	Q96SK3
P42684	P00533
O75886	P40818
O75928	Q13838
Q8TC92	Q16206
P11177-2	P29803
Q09472	Q9Y6Q9-5
P46695	P28482
P43243	P61978
Q9H4K1	Q9Y2I6
Q15797	P49703
Q9UKA9	NP_001191397
Q13616	Q15843
P14778	O43187
Q9UPT5-2	O14964
Q01113	P15248
Q13503	NM_000937
P38159	Q8N5R6
P52799	Q6P4R6
Q9Y6Q9-5	G4XH65
Q7Z6G3	Q96HA8
Q5RL73	Q6IB77-2
Q7Z6G3	Q9BVI4
Q14790-5	O14920
P06730	O60516
Q09472	Q92585
P00519	P20936
Q13501-2	Q14596
Q4U2R8-3	Q92624
Q9NRR5	XP_005246733
P15927	Q9Y3C7
Q9UKV0	O15379
Q9P2B2	P08962
G5E962	Q9BSJ1
Q14596	Q9BXW4
P62993-2	P78314
Q9BWJ1	P43146
O15467	P32246
Q92560	P38398
Q15797	Q9H9T3
Q9Y3Y4	O00512
P06239	P01730
B9A6K1	P60520
Q01844	P17096
P26641	Q9BUT9
A4D2P1	O43157
Q9GZT8	P61457
Q9NPQ8-3	P54274-2
P09619	P27986
O96019	Q01201
P27348	P40818
P23458	Q06124
P0C0L5	P06681
P04406	P49023
Q13868	Q9NQT5
XP_005248917	P63165
Q04206	O14757
E9PCU7	Q15653-2
Q8TC92	Q8TBB1
Q15797	O60381
O94817	Q9NT62
Q05397	P05556-2
Q9NZU7	Q13936
Q9UKV0-8	P45973
O95251	O15211
O60832	P43307
Q15388	P00480
Q5M9N0	Q86YR5-2
P15923-2	Q99081-2
Q9UHI6	P57678
Q04721	Q12860-2
P35869	P51398
P63165	P63279
Q99683	O14733
P46952	Q99259-3
O15116	P28074
Q15388	P10415
P02765	P06213
XP_005263532	Q9NQT4
P42574	P10144
Q03405-3	P11215
P06730	Q13541
P25788	P60900
P09326	Q8TDN6
P26641	O95544
P62310	A4D0W0
P19875	P25025
Q12959-2	NP_040310
P02730	P27824
P10244	Q969S3
P49450-2	O60610-3
O15375	P18206
P60900	Q15008
P20337	P36897
P04637-8	Q99816
Q06323	O60925
Q9Y297	P35222
O00238	NP_055393
P00533	Q5H9R6
Q15642-2	NM_002111
Q13363	P38398
Q86SZ7	Q06323
Q9NRW7	Q9H1K0
Q9NPP4	P29466-5
Q16594	K7PPA8
XP_005261834	Q13573
Q16665-3	P41227
A8MZ54	P31645
Q6FII3	Q9BUJ2
P02545-4	P06400
O14867	P17544-6
P43694	P11831
P56524	P62258
O15482	Q12929
P11274-2	Q13322-2
E5KTM5	E5KSU5
P51677	A0N0R1
P17844	XP_005255181
Q9NS56-2	P04637-7
P43351	P63165
O43516	P42768
P06729	O43586
Q9Y613	Q96B26
P04626	Q15303
P17482	P21673
Q7Z4F3	Q12933
Q9NVJ2	P36897
P63279	Q9NSC2
Q9Y6C9	G4XH65
Q02543	P46934
P62380	P52655
P98170	O43464-2
Q13547	Q13330
P23297	P04271
Q92643	P05187
F1D8N5	Q13547
Q6P142	P06400
Q9NVV9	O43189
O75469-4	P28069
O75909	Q92997
Q96SI1	P14373
O00311	Q9Y5N6
XP_005274818	P40222
Q07812	Q16611
Q12967-2	XP_005247286
F1D8N1	P48552
Q15797	Q14671
P60880	Q9C026
Q15834	Q9UJ04
Q12933	O43353
Q9Y463-2	P28482
Q92930	Q96QF0-2
Q8WUM4	O75340
P68400	P16455
P40937	Q7L5N1
J3KN59	O43889-2
Q15438	Q13795
Q10587	P53567
Q8TAQ2	P51513
Q92624	O43889
Q9HAU5	Q9Y3B2
Q12933	O15519-13
Q09472	Q99816
P06756	L7RT22
A8K287	P13569
O60907-2	XP_005253707
P57735	Q9HAU4
Q9H204	Q96HR3
P16144-2	Q15149-7
O43264	O95229
Q15569	P31946
Q13485	P08047
Q9HAU4	P27824
P27986	P19235
Q9Y4K3	P49407-2
Q99547	P42285
P09341	P25025
Q15038-2	O95405-2
XP_005266460	P53582
P12956	B4DT73
P50452	P00742
Q9UQF2	B0LPE5
P01344	P08833
P25787	P18206
P38936	XP_005259599
Q93063-2	Q12931
O75943-4	P35249
P41220	Q6RFH5
Q99873	P05109
Q9H7B4	P40425
O60684	Q01201
O60711	Q9BUY5
B2CIS9	Q14790
A2RUM7	N0E4C7
F1D8N4	P05412
Q16663	P32246
Q99612	P24385
NM_000123	P32780
F2YGU2	H9NIM3
P63027	Q9UI14
P40136	B4DJ51
XP_005255181	O43474-1
P10721	P60033
P08908	Q8NDV2
XP_005248000	P20042
O00161-2	O75558
O96006	P51606
P15927	P04406
P00533	P16333
Q9Y5P4	O95197
Q8N490	P43364
Q92561	Q92597
P43694	P61296
Q15365	P11940
P43364	Q7Z614
Q6ZVM7-4	Q9Y3C5
O15105-2	Q9BT81
P61981	P55196
XP_005247893	Q60FE5
Q14061	Q7L5N1
Q16585	Q92629-3
P22459	P21673
Q09472	Q02078
XP_005272599	Q9Y2A7
Q07817	Q9HB09
O75716	P49247
O00231	P04637-8
Q07812	P27348
O95751	Q05516
O95390	Q13705
P78337	P28069
P62993-2	A6ZID6
P40189	P04626
Q16637-2	Q13432-2
Q6IQ50	P78504
O00305-2	P21246
Q14916	Q5T2W1
O75694	O95405
P52757-3	XP_005275091
Q6PD56	O43426-4
P04637-8	P04183
P04637-8	Q13547
P31391	O00230
P62306	Q9Y4Y9-2
Q08116	Q12852
Q15654	Q8NEC5
Q09472	B4DEE8
O15198-2	P54274
NP_671491	Q9UMX0
Q13429	P35858
XP_005269162	P19387
O75400	Q7Z5N4
P05067-7	Q92870-3
Q9Y3Q8	Q15078
Q12934	P08670
Q15645-2	Q96HA8
P32969	Q8TB05
O43679	Q9NVW2
Q6AZE0	O75840
K7R1S5	O19617
P04406	P41743
P50750	O60563
P62136-3	Q86XI6
Q9H7U1	O00231
Q9H0M0	Q9Y5W3
Q8WXF8	O75618
XP_005258466	P60953
P18621	P49023
O15530-4	Q9BXL7
Q9Y2X8	Q86UW9-2
Q15796-2	Q93034
Q96L34	Q04917
P00533	Q07889
P36382	Q9Y312
Q92570-2	O95343
P24394	P52333
Q9UKS6	Q9UNF0
P49792	P63279
P52565	P14923
A8MZ54	P13569
Q13526	O43292
Q9H0I3-2	Q16891-2
Q92956	O00463
O95897	P50502
D9ZGG2	P15692-2
P12931	Q15654
O77932	Q14254
P60709	P23528
Q7L5N1	Q9BWC9
P22392	P54274-2
Q99683	A8K5I0
Q13503	P10827-2
P23497	Q9H2X6-3
K9JA46	Q9NZJ5
F8VVT9	P27986
O60674	P38398-4
Q15052	P36897
Q15653	Q13616
P45983	O95163
O15068-10	P61586
P41597-2	Q99616
P67809	XP_005255288
O15467	P41597-2
NM_001380	P56945-6
Q96CW1-2	P98082
Q05516	P15976
P11142	Q9UNE7
O00230	P32745
Q01780-2	Q96AT9-3
P49247	Q9NP79
P45985	Q9Y6R4
Q12962	NM_000937
P61218	NM_000937
P14780	P42830
P49842	Q02447
XP_005250435	O43301
Q7Z465	P55789
Q9Y3C5	Q9UNA4
Q13263	P17676
Q8WVB3	O60260
P27797	P15813
B3KWS8	P20916-2
Q9BSI4	Q9NYB0
O95870-2	NP_003632
Q03013	Q05516
P36956	Q8WVJ9
Q96DE7	P01111
O43918	XP_005255181
P23497	P63279
P55774	Q13432
Q9UK73	Q5VV43
O15504	NP_057852
Q03405-3	A8K379
P68104	Q9HAV4
O43657	Q12873
Q9UJV3	NP_001180208
O14727	Q9C000
Q99608	Q96BA7
D9IAI1	NP_002728
Q9UQB8	P61981
Q15223-3	Q9NQS3
Q13094	O89100
A4QPA9	L7RXH5
Q14814	Q02078
Q9Y265	Q9P2H0
Q68DB7	Q9BWF3-3
Q86WV6	Q7Z434-4
P04637-7	Q9H4B4
Q13137	P30626
G4XH65	Q13330
XP_005262216	B4DFF1
P31946	Q14C86
XP_005260130	Q9NYH9
P27695	NP_006135
P68363	P27986
Q5TEH5	P08697-2
P08047	Q9NRR4
Q96BR9	Q7L590-2
B2R4R0	Q9BZK7
Q8WW38	P15976
L7RT18	NM_001380
XP_005265372	XP_005266307
A8K147	P19784
Q15796	P56915
Q8TBK6	Q9Y383
Q07912	E7EST0
A8K5I0	P31946
Q16665-2	P04637-8
Q5RL73	Q12988
NP_001191189	P51398
Q9BQD7	Q92993-4
Q12962	Q15542
P12004	Q9UK53
P63279	Q9Y4E5-4
P16333	O95819
P24522	NP_006715
P10747	A0N0P2
Q8WV28-3	P43405
P43364	Q96LM6
P15927	Q13432
Q14203-4	P62993-2
O75807	P07948-2
Q01105	P06454
P04075-2	P36543
P62937	P63098
P04899	NP_001727
P62258	P35568
Q96AE7	O00238
P49674	Q9NRX1
P42574	P09874
XP_005274818	E7EVC7
XP_005263086	P10914
P62826	Q9HD47
Q9GZY0	Q7Z743
Q99873	P61978
Q15796	P36897
P11802	K9JA46
P84022-4	NP_001186776
Q9H8W4	Q9NS73
Q14919	P25208
NP_001161861	XP_005255181
Q06609-4	P08670
Q13137	Q9UBL6
Q15796	Q8WXI9
Q9NPH3-2	P51617-4
P23443	P42345
O75444	Q9Y5Q3
O00238	P12644
Q9UNK0	D3DPA4
O00221	Q00653
Q9Y3Q8	P51116
Q15370	Q15369
Q92769	Q9HCU9
P49023	P59046-5
P10275	O95251
P35269	P52655-2
Q9UM19	Q86UW9
Q13114-2	NP_001233
L7RRS6	P01112-2
P29317	P29353
P55212-2	Q01826
P22415-2	P15407
Q14289	P56945-6
Q6GTX8	Q06124
P12956	P55769
P52435	Q9NY61
Q86VL0	Q6FIF1
Q8IZD4	NP_060873
Q969H0-4	Q13616
P61604	Q9UKY1
P54253	Q9NRR5
XP_005257673	O60674
P22459	P16389
Q5RL73	P04183
P42224	P00533
Q9UQR1	K7PPA8
F1D8S4	P07148
P49959-2	XP_005271621
Q9BXL7	XP_005252553
P14921	Q9UER7
P08047	Q13118
O75943	P55769
P80294	P58062
P62136	Q8IZ53
Q15276	P61981
P46459	Q9P2H0
P09429	NP_001272915
Q9NRR5	O15198-2
P02458-1	P07996
P04626	Q9NP31
Q99942	P13569
NP_001230673	A8K5I0
Q9Y6W5	Q9Y2A7
NP_000450	Q9Y264
Q13137	P51116
P04406	I3L2C9
P28328	O60683
P00533	P21860
P22557-4	E5KS60
Q86SG6	P36897
Q01844-6	Q96CB9
P08195	P49023
O95295	P54257-3
Q6ZU52	O60504
Q9NRW1	P36897
P41182-2	Q05516
O95751	Q9NY61
O43294-2	P49023
P32780	P18074
Q8IY97	P56377
Q8IX07	P15976
P53350	Q9Y5V3
P14314-2	P49703
O60907-2	Q13227
B0LPE5	P38398-4
P98082-2	P98164
Q96SN8-4	Q5RL73
B4DPM9	P11309-2
Q86U06	Q12789
P22087	Q99558
F1D8P8	P28702
Q13416	Q7L590
Q9NPB6	P41743
P04637-8	P06748-3
NP_000433	P07947
Q99750	B4DXY4
Q9NVA2	Q15019
Q14686	Q15796-2
P24821	P49023
Q13137	Q53FD0-2
Q7L5N1	Q9UNS2
D0PNI1	P08670
Q7Z4F3	Q06187
P15927-3	P78527-2
Q9NR30	P05412
P40199	P13688-10
Q9HAT8	P51617-4
P15311	P35222
B2R6Q4	B4DTL2
P20338	P50395-2
Q12967	P10114
P18846	P17947
A8ASI8	Q14790
P62310	Q01831
Q9Y5V3	P22670
O95251-2	P21127-12
P15692	P49763
P25686-2	Q13485
XP_005264838	Q9BPX5
NP_002686	NM_000937
Q9BV40	O15400
A8K401	P04637-7
Q9NPH3	P40763
Q15036	P12757
Q14194	P50453
Q9H5Z6-2	Q9H3D5
P98160	P28799
P50479	Q9H9D4
Q9UNL4	Q04206
P35590	NP_000450
O94906	F1T0A5
A8K031	Q9HBM1
Q9BY27	Q8N5I3
P35222	XP_005255181
Q7Z7J5	Q9H190
O75530	Q92800
P06239	P30530
Q15797	O75586
O14682	P06400
P06756	O00622
Q15834	Q9NS73-3
Q9UBN4-6	Q14571
P28482	P10415
Q9Y3C5	XP_005248691
P50453	Q13432-2
P51677	Q99616
P40337	P02751
O14641	P49910
P50613	P24941-2
Q12846	O75379
P84022	O15169
P38919	Q6PII3
O75791	O15156
Q15811	Q07889
XP_005264072	P06239
P49703	Q8N129
Q9Y3A3	Q15047
P26641	P78417
P22223	O60716-21
O95999	Q8CIS0
O00192	Q96RT1
Q13105	Q7LCB3
Q92905	I4AY87
Q06609	P27694
L7RT18	Q7L190
O00167-2	B3KX51
P06241	P43405
P10074	Q92997
Q9NRF2	O60674
P67809	P49711
Q643R0	O14965
P10523	P08100
Q5VW36	P18206
P15336	P53539
P27658	P25067
Q00526	P24863
P45983	P28562
P62993-2	Q13444-10
P19838	P40763
L7RTI5	E9KL35
Q96AP4-2	NP_079021
Q658P3	O60238
Q15811-2	Q05193-3
G5E9I6	Q9GZT8-3
P10275	P06400
L7RRS6	Q9P289-2
P51665	Q9Y4K3
O14543	P00533
O14910	Q658X5
O75888	O14836
XP_005273769	Q9H1J1
O95990	A8K0V9
Q15311	Q96D71-2
Q9BY67-5	Q9Y2J2
P19174	Q13470-2
Q9Y490	Q14289
Q9H0R8	Q9NT62
Q13283	P18206
Q13114-2	Q07011
P48509	P26006
XP_005272110	Q969H0-4
P35968	P39060
O75886	O60674
P63261	Q549N0
Q10587	P35638
Q92993	Q07954
Q9NP66	Q13485
Q15796-2	P07602-3
Q9BX70	XP_005255969
Q99595	P54257-3
P26641	XP_005259164
P62306	Q9UHI6
Q9NVA2	Q99719
Q9UKB1-2	P30291-2
Q15834	O60293
O15357	P56945-6
O95429	P10415
Q68DB7	Q13485
P02489	P30301
P27695	P10599-2
D0EI67	Q59FG9
XP_005270199	XP_005259256
P56537	P05091
P12931	B4DTL2
P27797	P11226
P12931	Q12778
P04626	P35222
P24864-3	Q13309-2
Q9H7M9	O15162
P63279	O15015-2
Q9H9Q4	Q13426-2
P27658	P18206
P40189-2	XP_005261658
Q92905	Q9UBW8
P29353-5	Q13137
Q56A76	G4XH65
P23458	Q14289
P14616	XP_005259611
O75487	P09038
Q92851-3	Q8N488
O75791	B4DFF1
Q14194	P08670
P19419	P28482-2
P20226	P09086-3
P01236	P16471
Q96HE7	P07237
O95989	O94993-2
Q6P2E9	Q8IU60
Q9UBJ2	P33897
P01130-5	Q5SW96
P02778	P51677
B1ANK7	P40926
P51116	P51114-3
Q02535	XP_005259683
Q9H4K1	Q9UHY1
Q15811	Q9Y5X3
Q9Y6X2	P12757
Q8N6C5	Q13705
P50591	P13686
Q9Y2D1	P53567
O75886	Q9Y3C5
O95257	F5H538
P10767	P21802
F1D8Q5	G5E9M8
P55042	Q13555
Q15797	NP_001186776
O00231	P54257-3
P14416	Q96SB3
O96018	P05067-10
Q96NT1	P54257
P00533	P42858
P21579	B3KNK9
Q09472	P24385
Q9UBS4	XP_005275091
P10721-2	Q14451-3
Q13526	Q9UJY4
P27348	A8K5I0
Q68DB7	Q9HCE7
Q13838	Q8WVV9
Q13485	Q9H093
G3XAG3	D3DTX6
O43463	Q92769
P51965	Q9UBS8-2
Q9Y483	Q9BZL6
Q9H0Q3-2	Q9NVX0-3
XP_005255905	Q96LI5
Q08345-2	E9KL36
O75533	Q5W009
O15198-2	Q8WVM7
B3KNK9	O75955
Q969G3	XP_005260086
Q01094	Q02447
Q9H4L5-8	P31946
Q9NR55	Q16649
D3GC14	O43474-1
P20618	E9KL30
P19838	P78545
Q9BT49	Q96LR2
Q02246	P32004
P30101	P27824
P54845	O43186
P62312	Q16637-2
Q92624	P23511
Q12789	NP_001161694
Q9Y2D1	P49715
P07948	Q86WV1
Q6ZU52	NP_002266
P49802-5	P19086
O95931	Q06587
Q9H7U1	P78560
Q06455	O75081
O15530-4	O95084
P04626	P21860
Q13702	NM_004393
P46939	Q13425-2
P61077	Q9HCM9
XP_005256890	Q9Y2A7
P55036	P54725
P04637-8	Q8WTS6
Q9BZG8	P11021
P55211-2	P27361-2
Q04323-2	P36897
Q8N6Y0	NP_002266
P12931	P43405
P08047	P62195
Q5T2W1	Q13113
Q5RL73	P42568
Q9Y4G2	Q9Y3A3-2
P53618	P24390
Q6PKC3-2	NP_002266
Q15181	P04637-7
A8K9C6	P11309-2
Q00987-11	P51959
P62993-2	P36888
Q6FIF1	Q969G6
P16284	XP_005246733
Q92608	P15153
Q92823-4	Q9UPN3-2
Q96ID5	P11274-2
P49023	P62081
P63261	P51572
P12931	Q07666
P49682	Q07325
Q15797	Q9BZL6
Q14289	P78352
P06756	P08253
P38936	P24385
Q14974	P62826
O75528-2	P22670
D3DPA4	Q6ZV73
Q96KM6	XP_005248350
P60900	P51665
XP_005262303	Q14289
Q9NWT6	A6NLR5
Q9Y230	P20226
Q53FP9	Q9P2P6
Q14181	P36542
Q01844-6	Q9NQ32
Q05516	Q15102
NP_001191189	XP_005257673
O15105	O75995
Q15418	NP_037434
Q15303	P16070
P05060	F1D8Q7
P48643	O60232
Q9HAU5	P42285
P49023	P50402
Q6ZVK8	Q96CG3
NM_001380	Q92556-2
Q96PM5-2	F1D8N5
O15111	XP_005252553
Q92993-2	P78417
P61981	P61962
P06730	Q13542
P49790	P12270
P09874	P10415
A2A3R6	P49023
Q9Y2A7	Q96F07-2
P12931	O95297-5
Q13163	Q05513
P56545	Q8IX07
P49023	P52926
Q13547	Q01094
Q9UFG7	O43597
O14727-5	P49662-2
Q68DB7	Q9Y3E7
G4XH65	Q05086
P29350-3	O95866
P68400-2	P35638
P50552	B4DFL0
P17980	Q15008
Q14676	Q12888
P10915	Q59FG9
Q14289	XP_005251997
P53350	P04637-8
Q96H20	P55199
O95376	O43683
P08311	XP_005262678
Q8TER5	Q99417
O15111	P78527
O00482	Q15466
Q16649	Q96BA8
O15198-2	Q9BZL6
P18206	Q06323
P00742	Q9Y478
Q9UMZ2-4	O15126-2
P10589	Q9H165-3
P50453	Q5RL73
Q05209-2	P29353-2
Q01844	Q68CL5
Q12884	Q03405
P38936	P04183
Q969Q1	Q9Y692
P29353-2	G4XH65
Q08999	Q15329
Q9Y239	Q9BX69
Q02094	P16157-22
O00329	Q9BUT9
Q9P209	Q7L590-2
Q9H081	Q9H410-4
XP_005245514	P09769
O95376	O15127
O15294	Q9UPV9
P51677	P09769
D3DPA4	P08567
XP_005261834	Q9Y237-3
P84022	Q15796
P30622-2	Q14203-5
O95997	Q14674
Q86UL8	NP_065744
B7Z240	Q8NFH8-4
O00238	Q9H4E5
O95407	O95150-2
O75525	B4DFF1
Q9Y230	P19838-2
Q99614	P63092
XP_005257673	Q13547
Q05397	L7RT22
O77932	Q8IZH2
Q9H222	Q9H221
XP_005258027	Q96FI4
P25963	Q13616
P21926	P26006
O95460	O00339
NM_000607	P05121
Q14847	Q99750
Q14449	P00533
P36542	P60002
Q9UFN0	P54257
Q5TEH5	P10643
B2R5T5	P31321
NP_886553	Q09161
O15514	P30876
O14745	P09619
P42574	Q13489
P08670	Q9NRH1
E9KL36	XP_005245698
Q01844	P16860
Q9NR12	NP_001073349
P06239	P06729
P10276	P50613
O00238	Q7Z6B7
P15924-2	Q99959-2
Q9HCS4	P35222
P24390	P84077
P04637-8	P67775-2
Q96L94	Q92997
B0LPE5	Q16584
P47712	Q92993
Q8WVK7	Q96BD8
Q92993-4	P35226
P60709	P48643
NP_000035	P13984
P23458	E9KL35
O95352	Q9NT62
Q13114-2	Q8TDR0-2
Q15906	Q13137
P36507	P10398
Q14155	Q14161
P23025	P07992
P55316	Q12778
P28074-2	XP_005271105
Q9BSW2	Q14134-2
Q9Y620-2	Q8N5R6-5
Q969H0-4	Q96FE5
P06748-2	P19338
Q8IZP0	Q12929
Q9NRA8-2	P06730-2
Q6FIE9	O75674
Q14194	Q9BWC9
P19447	P18074
P06239	Q9UQQ2
Q06330	Q9Y618
Q9NYB9-2	XP_005272234
O00238	P62826
O15530	P27348
P84022-4	P35222
P31946	F8W6L3
P49736	Q13368
Q13547	Q9Y618
P18848	Q9BWC9
Q14203	P52732
Q02413	Q99959-2
Q01844	Q96MA1
Q96EP1-3	O94967
Q9H2X6	P63279
P29083	P52655
Q15648	P10827
P08727	O15287
O14641	P36575
P13796	P28676
P54198	Q9Y294
Q96ST3	Q05516
NP_001177925	Q59GD5
A7UKX8	P29590-14
P01112	A4QPA9
P10276	P48552
P21554	B3KX51
Q15797	P50616
P20337	D3DPA4
O60674	Q53G26
K9JA46	P51398
A0AVT1	O15198
Q9ULZ3	Q96P20
Q9UJ70-2	NP_689837
P31785	P16871
P17181	P48551
Q09472	P17844
O95376	Q16851-2
P18206	P00338
Q9Y2J4	P19012
Q9BUJ2-3	O75400-2
XP_005257425	Q9UNE7
P01100	P20226
NP_001191189	P51532-5
Q13485	P15153
Q96IP4	F1D8R0
P04626-3	Q92625
P46939	Q15124
P24864	P24941
Q01844	Q8N655
Q9NS37	P51610
P43405-2	P12314
XP_005270940	P27694
P84022-4	Q9UIS9-4
Q01844	P23276
Q14152	O00303
O60256	Q8N8Q3
P12931	P98172
Q99962	Q13444-10
Q9Y6J8	P36897
O75807	Q99933
Q13616	P62877
L7RT22	O00622
P61981	Q7Z460
E5KTA5	O15297
Q16799-3	Q16739
XP_005248684	P24941
Q12988	Q96DV4
P43364	Q9GZT8
Q07912	Q13243
P27348	O15198
Q86X94	Q15545
P17275	G4XH65
Q9BUZ4	P63279
P63208-2	P62877
P48023	NP_000256
P63208	Q2TAK1
Q13501	P36897
O60343	Q96L91-2
Q15797	Q9H9P5
Q9NSN8	P36897
Q9ULX9	Q96AN2
P36406	Q0VDD7-2
P02545-4	Q8NF91-9
P15927-3	Q9P2H0
Q92993-2	P20749
Q9HAC8	Q9HCM9
P57740	Q8WUM0
Q9H1I8	P09467
Q9HAU4	Q9NWM3
P17542	B4E1W1
P27695	P14866
P02647	NM_000384
Q13263	Q9UQ90
P61981	Q86W92
Q9UBJ2	P40855
P68036-3	XP_005250911
P22301	NP_000005
Q92561	Q96AD5
XP_005263086	P14316
P50221	P15863
P10082	P49146
NP_001257384	A5X2V1
P53350	Q7L5D6
P15498	P19174
P98172	O00560-3
F1D8N7	P39687
Q9P1W9	P46778
Q96KM6	Q86TG7-2
O14770-4	P40424
P51114	Q96F07
Q8WYA6	Q9P013
O15164	P08235-4
P12956	Q96AP0-2
P12956	O95997
Q96LA8	P17096
O75496	Q14566
P55036	Q9UNM6
Q8WUM4	Q53EZ4
XP_005257425	P02649
O00238	Q9H5K3
Q9H8W4	Q9UKJ5
F1D8S4	XP_005253707
Q8TDR4	Q14582
Q9UDY2-4	P31946
P42898	A4D0W0
Q9Y5S9	Q9BZG8
P32456	Q92734
Q07869-2	P48552
P27797	NM_001063
Q9Y613	Q9UIQ6
D3DPA4	Q9GZS3
P55211-2	P42574
P12236	O95084
O14727	Q9NQS1
P54105	NP_001269883
Q14194	O95760
O43318	O43541
Q92908	Q09472
O95477	Q13425
P51572	Q14790-5
Q13625-2	C9JHD5
Q6P1J9	Q6PD62
Q9BV40	P54920
P29353	P06213
Q6DU44	F6WZH4
Q14155-1	Q9Y566
P27815	P07948
P02686-4	P41743
Q9Y6Q9-5	P28702
Q9BT92	P19012
Q15834	Q9H0I2
Q00535	P61764
Q9HD26-2	O43424
P56545	Q96KM6
O75444	P10242-2
P16333	B4DTL2
P98170	P15170
Q9NR55	Q96BA8
P23246	Q9NQT4
P78352-3	P98164
Q99698-2	N0E4C7
P35372	B4DJ51
Q9UMN6	Q96KM6
P35080	Q13123
P20248	P46527
O94776	K7PPA8
P18206	Q13277
Q8IYF1	Q13137
Q15233-2	Q13526
O95163	E9KL36
O60216	Q9UQE7
P34741	P09038
Q5VWP2	O00444
A8K0V9	Q96M61
P29590	Q15583
Q99708	Q13315
Q30154	NP_061984
P16278	Q5JQI0
Q9Y3Q8	NP_001186687
P0CG48	Q9Y3C5
Q7Z5F4	P05067
P08246	P15502
Q9C0C4	P78352-3
NP_001258090	Q13886
P35520	Q8IV36
Q99801	P11831
P00533	P56539
NP_060501	Q7L622
Q9UNM6	P25786
Q99547	Q5RL73
Q9BUZ4	P36941
P36404	O43924
Q7RTS3	Q99081
F6KD01	Q9BVJ6
Q8N2W9	K7PPA8
P48643	Q9HA65
A4D2P1	Q13576
O14579-3	Q9UBF2
P62917	Q9BVJ7
O95376	Q9BVJ6
XP_005255181	Q6ZRS2
P05067-10	O75553-6
O95747	P36897
B4DIP2	Q03001-3
P30542	Q13255
Q9UQ13	P01116-2
P27540-3	Q99814
Q15834	Q9UPT5-2
O14836	Q9Y275
Q8TC92	Q9GZT8-3
XP_005254673	P55196
P00491	Q9UKY1
Q92797	Q00613
P12931	NP_000788
O00231	Q5RL73
P49023	P61313
Q9Y6I3	Q00610
P22607-3	Q14181
XP_005251632	Q9UNZ2-6
Q13077	Q13490
P49888	Q96ID5
Q15834	Q9H8S9
Q9Y2Z9	Q05516
Q15796-2	Q8NF50-4
P00740	Q07954
NM_001211	Q02224
P05556	P15531
P84022	Q86UD4
G4XH65	Q9Y6X2
P08637	P02743
Q15047-3	P17028
Q9BYH8-2	XP_005263086
Q9HCS7	Q13573
Q9Y3A3	XP_005259659
Q96KQ4	P62136-3
P17181	P52630
O95967	O15162
Q15645-2	B3KUN1
Q5THJ1	G4XH65
Q01196	O75081
Q9NYN1	Q15796
Q02218	O15162
P49023	P07237
A7UKX8	K7PPA8
O60260-6	O14936-3
P32942	P15311
Q12866	Q14393-3
P52298	Q09161
P49641	Q12873
P05060	Q99700
P35222	P24385
Q99613	XP_005266460
O14641	Q12933
Q9H1I8	Q16891-2
Q8N122-2	P42345
Q6FII3	P04183
P53680	P63010
P07332	P11274
P11166	P27824
Q14164	Q86UP2
NP_006566	P62993-2
Q13191	Q9Y3C5
O00238	Q96D21
Q99590	P26368-2
P04629	P08138
Q9NYQ7	Q03001-3
P35609	NP_001153582
Q9Y3C0	P37198
Q9H094	B1ALV0
Q5RL73	P17028
Q14653	Q06830
Q53ET0	P31946
A4D2P0	Q92558
Q15750-2	O43541-2
Q8IZD4	Q13485
P84022-4	P18847-3
P11021	P31946
P09467	Q63HM2
P51888	NP_000079
P62330	B4DXH2
Q96KM6	Q9BRK5
Q7Z6B7	P61586
P27348	Q14934
P49821-2	Q01844-6
A8K5I0	Q99933
P12931	P21860-5
Q13418	NP_001230315
Q92561	P56181
O00198	Q07021
Q9Y2I6	Q7L590
P60953	O15068-10
Q13158	Q8N488
Q07955-3	Q96SB4
P30304-2	P00533
P23246	P11387
P08069	A8K3M3
Q9Y2I6	P17275
O00590	Q99616
P06493-2	P20700
Q05513	P13645
P48357-5	O95219
P29965	XP_005260676
P12956	P09017
A8K5J1	P36957
NP_001257384	Q9BTC0
