"SUID","__APCluster","name","PRWP","score","selected","shared name"
"23156","15","MSR1","3.6773204396268122E224","0.122171534976642","false","MSR1"
"23161","250","GNPAT","6.072116468763295E223","0.56027144187208","false","GNPAT"
"23169","152","MCF2L","3.9642809667350306E223","0.120814325616241","false","MCF2L"
"23173","9","MIA3","4.446621659367116E224","0.130011011658569","false","MIA3"
"23177","1","LYRM1","2.0929171549380665E226",,"false","LYRM1"
"23186","1","C15orf39","2.0929171549380665E226",,"false","C15orf39"
"23189","19","NEK11","3.1187822713947527E224",,"false","NEK11"
"23196","1","BCAT2","2.0929171549380665E226","0.12","false","BCAT2"
"23203","1","LARP1B","2.0929171549380665E226",,"false","LARP1B"
"23205","127","API5","3.9804656972770277E223",,"false","API5"
"23207","1","ADAM33","2.0929171549380665E226","0.128805692038409","false","ADAM33"
"23209","1","ZBTB25","2.0929171549380665E226",,"false","ZBTB25"
"23211","139","THAP2","3.2461934203588765E223",,"false","THAP2"
"23220","175","TMEM253","3.18811748942534E223",,"false","TMEM253"
"23224","1","PIGN","2.0929171549380665E226","0.36","false","PIGN"
"23228","3","TUBA8","8.348944492574958E224","0.36027144187208","false","TUBA8"
"23238","2","KDSR","9.072601897712698E224","0.123267233986628","false","KDSR"
"23241","48","NPHP4","8.187116059936473E223","0.44","false","NPHP4"
"23245","1","GAMT","2.0929171549380665E226","0.12","false","GAMT"
"23251","1","KIR3DL1","2.0929171549380665E226","0.12","false","KIR3DL1"
"23256","1","ATP12A","2.0929171549380665E226",,"false","ATP12A"
"23268","1","BUD31","2.0929171549380665E226",,"false","BUD31"
"23270","1","NSA2","2.0929171549380665E226","0.12","false","NSA2"
"23273","1","SHOX2","2.0929171549380665E226",,"false","SHOX2"
"23290","26","TNIP2","1.4582328987436297E224",,"false","TNIP2"
"23292","1","TNFSF13","2.0929171549380665E226","0.122909915722763","false","TNFSF13"
"23293","202","CAMK1D","6.881307173690376E223","0.122367031978602","false","CAMK1D"
"23303","2","NUDT5","9.072601897712698E224",,"false","NUDT5"
"23315","306","UBP1","1.585354182236765E223",,"false","UBP1"
"23321","1","AP2S1","2.0929171549380665E226","0.48","false","AP2S1"
"23323","1","LUC7L","2.0929171549380665E226","0.12","false","LUC7L"
"23331","1","RIMBP3C","2.0929171549380665E226",,"false","RIMBP3C"
"23341","1","PPP1R3E","2.0929171549380665E226",,"false","PPP1R3E"
"23351","432","CNEP1R1","0.0",,"false","CNEP1R1"
"23352","432","CTDNEP1","0.0",,"false","CTDNEP1"
"23359","249","GP2","7.917815799752702E222","0.12","false","GP2"
"23367","431","BOK","0.0",,"false","BOK"
"23369","1","RUFY2","2.0929171549380665E226",,"false","RUFY2"
"23378","40","YME1L1","9.557188379131114E223",,"false","YME1L1"
"23380","9","RBM12B","4.446621659367116E224",,"false","RBM12B"
"23384","1","C3orf38","2.0929171549380665E226",,"false","C3orf38"
"23385","1","SLC19A3","2.0929171549380665E226","0.481900093104562","false","SLC19A3"
"23389","1","CHDH","2.0929171549380665E226",,"false","CHDH"
"23390","1","SEZ6","2.0929171549380665E226","0.12","false","SEZ6"
"23393","1","NAT14","2.0929171549380665E226",,"false","NAT14"
"23395","1","PTRH2","2.0929171549380665E226","0.2","false","PTRH2"
"23404","325","DMRTC2","1.5835631599505404E223",,"false","DMRTC2"
"23406","1","C1orf123","2.0929171549380665E226",,"false","C1orf123"
"23408","1","CD320","2.0929171549380665E226","0.44","false","CD320"
"23410","1","BLNK","2.0929171549380665E226","0.24","false","BLNK"
"23412","119","EID2B","7.452647193120448E223",,"false","EID2B"
"23421","1","H2AFY2","2.0929171549380665E226",,"false","H2AFY2"
"23424","1","C6","2.0929171549380665E226","0.12","false","C6"
"23435","1","IFRD2","2.0929171549380665E226",,"false","IFRD2"
"23438","1","MYBPC1","2.0929171549380665E226","0.12","false","MYBPC1"
"23442","1","DARS2","2.0929171549380665E226","0.480542883744161","false","DARS2"
"23444","1","GRHPR","2.0929171549380665E226","0.442442976848723","false","GRHPR"
"23453","1","ZHX2","2.0929171549380665E226",,"false","ZHX2"
"23472","98","CHST4","3.1707083644735366E223",,"false","CHST4"
"23481","313","DPAGT1","1.5835631599505404E223","0.24","false","DPAGT1"
"23482","313","MFSD3","1.5835631599505404E223",,"false","MFSD3"
"23489","1","BPTF","2.0929171549380665E226","0.12","false","BPTF"
"23494","1","SH2D1B","2.0929171549380665E226",,"false","SH2D1B"
"23499","24","GCAT","2.91576249456596E224",,"false","GCAT"
"23501","9","HHATL","4.446621659367116E224",,"false","HHATL"
"23503","1","CLPTM1L","2.0929171549380665E226","0.123181357594843","false","CLPTM1L"
"23507","5","ZFP28","3.83226726028144E224",,"false","ZFP28"
"23515","121","KATNBL1","4.75427152442407E223",,"false","KATNBL1"
"23523","248","HN1L","3.168917342187305E223",,"false","HN1L"
"23525","2","SLC41A3","9.072601897712698E224",,"false","SLC41A3"
"23529","1","SLC1A6","2.0929171549380665E226",,"false","SLC1A6"
"23535","1","CYP3A4","2.0929171549380665E226","0.133635563909062","false","CYP3A4"
"23537","430","PACRGL","7.917815799752702E222",,"false","PACRGL"
"23538","430","FAM3A","7.917815799752702E222","0.12","false","FAM3A"
"23541","1","MAP3K13","2.0929171549380665E226",,"false","MAP3K13"
"23547","76","CIAPIN1","1.5991812626161195E223",,"false","CIAPIN1"
"23560","1","HSD17B7","2.0929171549380665E226",,"false","HSD17B7"
"23563","1","ZNF326","2.0929171549380665E226",,"false","ZNF326"
"23565","1","PPP1R18","2.0929171549380665E226",,"false","PPP1R18"
"23570","9","RIMBP2","4.446621659367116E224",,"false","RIMBP2"
"23585","20","ZC3H18","2.0522470504721107E224",,"false","ZC3H18"
"23590","1","FICD","2.0929171549380665E226",,"false","FICD"
"23593","429","SLC16A7","1.5991812626161195E223","0.12","false","SLC16A7"
"23594","429","CPEB1","1.5991812626161195E223","0.122367031978602","false","CPEB1"
"23599","1","MPZL3","2.0929171549380665E226",,"false","MPZL3"
"23602","2","SEPT3","9.072601897712698E224","0.12","false","SEPT3"
"23604","207","NKIRAS1","1.6525418932243653E223",,"false","NKIRAS1"
"23607","25","TLX3","2.919838289029829E224",,"false","TLX3"
"23609","126","RPS19BP1","4.781925685182778E223",,"false","RPS19BP1"
"23611","165","DPYSL5","7.917815799752702E222",,"false","DPYSL5"
"23613","6","FKBP14","5.247956312374522E224","0.240542883744161","false","FKBP14"
"23620","151","MKKS","9.004760778384219E223","0.32","false","MKKS"
"23629","150","IGLL1","6.385190090281816E223","0.24","false","IGLL1"
"23641","121","POLDIP2","4.75427152442407E223",,"false","POLDIP2"
"23647","1","ZPBP","2.0929171549380665E226",,"false","ZPBP"
"23649","1","MORC3","2.0929171549380665E226","0.12","false","MORC3"
"23653","1","EOMES","2.0929171549380665E226","0.12","false","EOMES"
"23657","114","HEMGN","6.336043662088386E223",,"false","HEMGN"
"23669","1","ALG8","2.0929171549380665E226","0.360814325616241","false","ALG8"
"23673","1","DESI1","2.0929171549380665E226",,"false","DESI1"
"23675","34","SEC24A","4.90299190414683E223",,"false","SEC24A"
"23678","8","TINAGL1","5.224046475532716E224",,"false","TINAGL1"
"23684","78","ALDH7A1","1.328776733281801E224","0.488143256162409","false","ALDH7A1"
"23686","1","SPCS2","2.0929171549380665E226",,"false","SPCS2"
"23697","28","C6orf203","7.178104926009915E223",,"false","C6orf203"
"23699","1","UQCRH","2.0929171549380665E226","0.12","false","UQCRH"
"23701","125","KRT77","4.591626995490849E223",,"false","KRT77"
"23703","1","GCNT3","2.0929171549380665E226",,"false","GCNT3"
"23705","5","ZNF71","3.83226726028144E224",,"false","ZNF71"
"23712","4","MAK16","4.451498415465275E224",,"false","MAK16"
"23720","16","MRFAP1","4.0752035739881855E224",,"false","MRFAP1"
"23723","324","ADSL","3.985272136259291E223","0.481628651232482","false","ADSL"
"23728","422","SDR16C5","0.0",,"false","SDR16C5"
"23736","1","ZBTB22","2.0929171549380665E226",,"false","ZBTB22"
"23750","9","CYSRT1","4.446621659367116E224",,"false","CYSRT1"
"23753","6","IQCG","5.247956312374522E224",,"false","IQCG"
"23760","1","TMEM176A","2.0929171549380665E226",,"false","TMEM176A"
"23762","1","UROD","2.0929171549380665E226","0.12922902365073","false","UROD"
"23766","1","PROSER2","2.0929171549380665E226",,"false","PROSER2"
"23771","3","GLO1","8.348944492574958E224","0.12","false","GLO1"
"23775","35","COX6C","6.336043662088385E223",,"false","COX6C"
"23788","1","FAM58A","2.0929171549380665E226","0.36027144187208","false","FAM58A"
"23795","9","BTG3","4.446621659367116E224","0.12","false","BTG3"
"23799","80","GATM","1.0457917810553616E224","0.48027144187208","false","GATM"
"23801","1","FHOD3","2.0929171549380665E226","0.12","false","FHOD3"
"23803","1","ADCK5","2.0929171549380665E226",,"false","ADCK5"
"23807","323","SIGMAR1","2.3753447399258106E223","0.24","false","SIGMAR1"
"23810","1","MAFB","2.0929171549380665E226","0.360542883744161","false","MAFB"
"23819","146","DGKD","3.2157716501840425E223",,"false","DGKD"
"23825","1","RARB","2.0929171549380665E226","0.24","false","RARB"
"23839","1","ENO3","2.0929171549380665E226","0.48","false","ENO3"
"23863","1","SIGLEC8","2.0929171549380665E226",,"false","SIGLEC8"
"23867","1","GPATCH8","2.0929171549380665E226",,"false","GPATCH8"
"23874","1","ICE1","2.0929171549380665E226",,"false","ICE1"
"23880","1","STAU2","2.0929171549380665E226",,"false","STAU2"
"23885","16","TTC38","4.0752035739881855E224",,"false","TTC38"
"23897","7","ADAMTS10","5.035829618800717E224","0.24027144187208","false","ADAMTS10"
"23900","322","OVOL1","2.9223992738140255E223","0.122909915722763","false","OVOL1"
"23903","149","MAGEC2","0.0",,"false","MAGEC2"
"23905","1","FCRL4","2.0929171549380665E226",,"false","FCRL4"
"23918","321","FAHD1","0.0",,"false","FAHD1"
"23921","1","PSRC1","2.0929171549380665E226","0.127915421552047","false","PSRC1"
"23926","1","FIP1L1","2.0929171549380665E226","0.138216399994373","false","FIP1L1"
"23934","6","CST6","5.247956312374522E224","0.129530260087803","false","CST6"
"23956","6","DNMT3L","5.247956312374522E224",,"false","DNMT3L"
"23961","1","ADA","2.0929171549380665E226","0.12","false","ADA"
"23970","211","DDX49","6.341416728947067E223",,"false","DDX49"
"23975","65","TTLL12","1.4819325316502024E224","0.12","false","TTLL12"
"23983","1","STEAP4","2.0929171549380665E226","0.12","false","STEAP4"
"23990","1","SCAF1","2.0929171549380665E226",,"false","SCAF1"
"23997","210","PUM1","3.24141259006763E223",,"false","PUM1"
"24002","1","AK4","2.0929171549380665E226","0.12","false","AK4"
"24003","144","CEP19","3.964280966735031E223","0.24","false","CEP19"
"24019","81","MAN1B1","7.919606822038929E223","0.12027144187208","false","MAN1B1"
"24040","1","DGCR14","2.0929171549380665E226",,"false","DGCR14"
"24044","1","ZNF667","2.0929171549380665E226",,"false","ZNF667"
"24059","10","SEMA4G","4.135447237560737E224",,"false","SEMA4G"
"24066","320","ZNF566","7.917815799752702E222",,"false","ZNF566"
"24076","174","ZFAND4","2.3909628425913897E223",,"false","ZFAND4"
"24081","41","RAD51B","1.2898938138502366E224","0.122367031978602","false","RAD51B"
"24088","1","RBM25","2.0929171549380665E226",,"false","RBM25"
"24101","1","LPIN2","2.0929171549380665E226","0.561085767488321","false","LPIN2"
"24106","428","CENPT","7.917815799752702E222",,"false","CENPT"
"24107","428","CENPW","7.917815799752702E222","0.12","false","CENPW"
"24112","42","SACM1L","8.794851982200772E223",,"false","SACM1L"
"24121","1","MTIF3","2.0929171549380665E226",,"false","MTIF3"
"24135","1","SIPA1L2","2.0929171549380665E226","0.12","false","SIPA1L2"
"24137","6","ZNF227","5.247956312374522E224",,"false","ZNF227"
"24140","1","STARD9","2.0929171549380665E226",,"false","STARD9"
"24142","1","ZNF200","2.0929171549380665E226",,"false","ZNF200"
"24153","143","TRMT6","2.377135762212035E223",,"false","TRMT6"
"24154","143","HHEX","2.377135762212035E223","0.12","false","HHEX"
"24163","319","CDKN2C","2.408371967543193E223","0.125005505829284","false","CDKN2C"
"24172","1","ASCC2","2.0929171549380665E226",,"false","ASCC2"
"24174","6","LZTFL1","5.247956312374522E224","0.12","false","LZTFL1"
"24192","1","MRFAP1L1","2.0929171549380665E226",,"false","MRFAP1L1"
"24198","1","SULT1C2","2.0929171549380665E226",,"false","SULT1C2"
"24204","1","TLR9","2.0929171549380665E226","0.12","false","TLR9"
"24208","1","ZNF395","2.0929171549380665E226",,"false","ZNF395"
"24222","101","THAP6","9.506752026561922E223",,"false","THAP6"
"24233","10","GATAD1","4.135447237560737E224","0.24","false","GATAD1"
"24244","1","FBXO6","2.0929171549380665E226","0.12","false","FBXO6"
"24247","318","ALDH4A1","4.757853568996526E223","0.480814325616241","false","ALDH4A1"
"24250","1","SPRR2A","2.0929171549380665E226","0.12","false","SPRR2A"
"24253","8","ARSF","5.224046475532716E224",,"false","ARSF"
"24265","1","CLEC7A","2.0929171549380665E226","0.12","false","CLEC7A"
"24268","1","WARS","2.0929171549380665E226",,"false","WARS"
"24270","1","CRYM","2.0929171549380665E226",,"false","CRYM"
"24274","1","COX17","2.0929171549380665E226","0.12","false","COX17"
"24276","20","CWC15","2.0522470504721107E224",,"false","CWC15"
"24277","1","SGCE","2.0929171549380665E226","0.579000931045621","false","SGCE"
"24282","1","DTYMK","2.0929171549380665E226",,"false","DTYMK"
"24295","1","PSG5","2.0929171549380665E226","0.12","false","PSG5"
"24302","10","MAGEB6","4.135447237560737E224",,"false","MAGEB6"
"24304","314","GABRB1","1.3196359666254504E223","0.2","false","GABRB1"
"24313","16","MKI67","4.0752035739881855E224","0.12","false","MKI67"
"24324","1","ZNF768","2.0929171549380665E226",,"false","ZNF768"
"24326","47","AAAS","1.3564231682146687E224","0.490043349266971","false","AAAS"
"24330","23","NUB1","2.6167693531570435E224",,"false","NUB1"
"24336","1","FAM46A","2.0929171549380665E226",,"false","FAM46A"
"24341","317","SLC8A1","3.9606989221625753E223","0.12","false","SLC8A1"
"24343","80","CWC25","1.0457917810553616E224",,"false","CWC25"
"24351","6","ENTPD6","5.247956312374522E224","0.12","false","ENTPD6"
"24354","316","MSLN","7.917815799752702E222","0.12","false","MSLN"
"24367","1","DCP1B","2.0929171549380665E226",,"false","DCP1B"
"24371","248","RIMKLB","3.168917342187305E223",,"false","RIMKLB"
"24377","1","AGR3","2.0929171549380665E226",,"false","AGR3"
"24380","315","HARS2","1.5835631599505404E223","0.24","false","HARS2"
"24381","315","BST2","1.5835631599505404E223",,"false","BST2"
"24396","1","B3GALT4","2.0929171549380665E226",,"false","B3GALT4"
"24398","36","DPYSL4","4.824474652107715E223",,"false","DPYSL4"
"24400","16","MRPL37","4.0752035739881855E224","0.12","false","MRPL37"
"24402","1","CD99","2.0929171549380665E226","0.12","false","CD99"
"24407","1","SLC25A47","2.0929171549380665E226",,"false","SLC25A47"
"24412","16","WDR60","4.0752035739881855E224","0.24","false","WDR60"
"24415","25","RNASE1","2.919838289029829E224",,"false","RNASE1"
"24420","100","TMEM37","4.75068947985162E223","0.12","false","TMEM37"
"24424","1","ATP6AP1","2.0929171549380665E226",,"false","ATP6AP1"
"24431","209","ABHD6","7.917815799752702E222",,"false","ABHD6"
"24440","80","AGXT2","1.0457917810553616E224","0.12","false","AGXT2"
"24449","7","TMEM108","5.035829618800717E224",,"false","TMEM108"
"24452","80","SLC43A3","1.0457917810553616E224","0.12","false","SLC43A3"
"24461","6","CAMSAP3","5.247956312374522E224",,"false","CAMSAP3"
"24463","1","EMC7","2.0929171549380665E226",,"false","EMC7"
"24482","99","GYPB","8.977106617625518E223",,"false","GYPB"
"24499","1","UGT2B4","2.0929171549380665E226",,"false","UGT2B4"
"24501","35","ANGPTL8","6.336043662088385E223",,"false","ANGPTL8"
"24505","10","SLC6A13","4.135447237560737E224","0.12","false","SLC6A13"
"24517","98","GPC5","3.1707083644735366E223","0.12","false","GPC5"
"24520","9","ARHGAP22","4.446621659367116E224","0.12","false","ARHGAP22"
"24522","1","HMMR","2.0929171549380665E226","0.125720142357015","false","HMMR"
"24530","40","TAF6L","9.557188379131114E223",,"false","TAF6L"
"24532","6","DUSP9","5.247956312374522E224",,"false","DUSP9"
"24538","2","MTG2","9.072601897712698E224",,"false","MTG2"
"24548","1","NDUFAB1","2.0929171549380665E226",,"false","NDUFAB1"
"24559","8","PCK2","5.224046475532716E224","0.24","false","PCK2"
"24571","1","ALDOC","2.0929171549380665E226",,"false","ALDOC"
"24577","1","SGK2","2.0929171549380665E226",,"false","SGK2"
"24583","1","PHLDB2","2.0929171549380665E226",,"false","PHLDB2"
"24589","148","ASGR2","4.772247277252292E223",,"false","ASGR2"
"24598","1","CAV3","2.0929171549380665E226","0.24","false","CAV3"
"24608","1","LARP1","2.0929171549380665E226",,"false","LARP1"
"24614","2","PHACTR3","9.072601897712698E224",,"false","PHACTR3"
"24616","96","C2orf74","1.5835631599505404E223",,"false","C2orf74"
"24618","10","KCTD15","4.135447237560737E224","0.153214392570549","false","KCTD15"
"24620","1","PAIP2","2.0929171549380665E226",,"false","PAIP2"
"24626","118","NIPSNAP3A","8.809681258401045E223",,"false","NIPSNAP3A"
"24628","1","MTUS1","2.0929171549380665E226","0.12027144187208","false","MTUS1"
"24635","173","ATOH8","2.538689855726506E223",,"false","ATOH8"
"24645","1","TMC5","2.0929171549380665E226",,"false","TMC5"
"24647","5","RCOR3","3.83226726028144E224",,"false","RCOR3"
"24664","1","TSTA3","2.0929171549380665E226",,"false","TSTA3"
"24669","1","CYHR1","2.0929171549380665E226",,"false","CYHR1"
"24670","97","ALDH3A1","5.774729378935462E223",,"false","ALDH3A1"
"24680","1","PTH2R","2.0929171549380665E226",,"false","PTH2R"
"24687","4","LSM14A","4.451498415465275E224",,"false","LSM14A"
"24692","1","DGKH","2.0929171549380665E226","0.122909915722763","false","DGKH"
"24702","172","CKMT2","3.1689173421873056E223",,"false","CKMT2"
"24709","202","DYRK4","6.881307173690376E223",,"false","DYRK4"
"24713","1","DUSP4","2.0929171549380665E226","0.12","false","DUSP4"
"24715","25","SORD","2.919838289029829E224","0.12","false","SORD"
"24718","9","WBP1","4.446621659367116E224",,"false","WBP1"
"24723","1","TACC3","2.0929171549380665E226","0.12","false","TACC3"
"24729","1","PEX11B","2.0929171549380665E226","0.12","false","PEX11B"
"24735","7","ACTL6B","5.035829618800717E224",,"false","ACTL6B"
"24737","125","CLEC18C","4.591626995490849E223",,"false","CLEC18C"
"24739","1","DSN1","2.0929171549380665E226",,"false","DSN1"
"24749","1","PALD1","2.0929171549380665E226",,"false","PALD1"
"24751","1","LMTK2","2.0929171549380665E226","0.146308793636703","false","LMTK2"
"24754","29","ADHFE1","1.6680488980593221E224",,"false","ADHFE1"
"24759","1","ZNF468","2.0929171549380665E226",,"false","ZNF468"
"24774","4","LTV1","4.451498415465275E224",,"false","LTV1"
"24779","1","GJA5","2.0929171549380665E226","0.24","false","GJA5"
